step,seg,sensor_valid_force,raw_sensor,virtual_force,raw_force,filtered,z_offset,cmd_clearance,actual_gap,actual_clearance,path_idx,state,event
5445,5,0.000,0.000,3.476,3.476,3.482,0.0120,-0.0060,0.0110,0.0101,22.8,POLISH
5460,5,0.000,0.000,3.657,3.657,3.605,0.0120,-0.0060,0.0098,0.0096,23.0,POLISH
5475,5,0.000,0.000,3.838,3.838,3.745,0.0120,-0.0060,0.0101,0.0090,23.2,POLISH
5490,5,0.000,0.000,3.465,3.465,3.450,0.0120,-0.0060,0.0103,0.0101,23.4,POLISH
5505,5,0.000,0.000,3.541,3.541,3.533,0.0120,-0.0060,0.0099,0.0099,23.6,POLISH
5520,5,0.000,0.000,3.799,3.799,3.712,0.0120,-0.0060,0.0097,0.0091,23.8,POLISH
5535,5,0.000,0.000,3.555,3.555,3.654,0.0120,-0.0060,0.0099,0.0098,24.0,POLISH
5550,5,0.000,0.000,3.934,3.934,3.820,0.0120,-0.0060,0.0099,0.0088,24.2,POLISH
5565,5,0.000,0.000,3.515,3.515,3.639,0.0120,-0.0060,0.0104,0.0100,24.4,POLISH
5580,5,0.000,0.000,3.476,3.476,3.592,0.0120,-0.0060,0.0102,0.0101,24.6,POLISH
5595,5,0.000,0.000,3.537,3.537,3.608,0.0120,-0.0060,0.0107,0.0099,24.8,POLISH
5610,5,0.000,0.000,3.399,3.399,3.469,0.0120,-0.0060,0.0103,0.0103,25.0,POLISH
5625,5,0.000,0.000,3.435,3.435,3.433,0.0120,-0.0060,0.0104,0.0102,25.2,POLISH
5640,5,0.000,0.000,3.450,3.450,3.426,0.0120,-0.0060,0.0105,0.0101,25.4,POLISH
5655,5,0.000,0.000,3.505,3.505,3.454,0.0120,-0.0060,0.0108,0.0100,25.6,POLISH
5670,5,0.000,0.000,3.516,3.516,3.500,0.0120,-0.0060,0.0102,0.0100,25.8,POLISH
5685,5,0.000,0.000,3.729,3.729,3.635,0.0120,-0.0060,0.0099,0.0093,26.0,POLISH
5700,5,0.000,0.000,3.672,3.672,3.658,0.0120,-0.0060,0.0104,0.0095,26.2,POLISH
5715,5,0.000,0.000,3.277,3.277,3.394,0.0120,-0.0060,0.0109,0.0106,26.4,POLISH
5730,5,0.000,0.000,3.211,3.211,3.178,0.0120,-0.0060,0.0112,0.0108,26.6,POLISH
5745,5,0.000,0.000,3.420,3.420,3.438,0.0120,-0.0060,0.0107,0.0102,26.8,POLISH
5760,5,0.000,0.000,3.787,3.787,3.731,0.0120,-0.0060,0.0107,0.0092,27.0,POLISH
5775,5,0.000,0.000,3.794,3.794,3.817,0.0120,-0.0060,0.0105,0.0092,27.2,POLISH
5790,5,0.000,0.000,3.344,3.344,3.412,0.0120,-0.0060,0.0106,0.0104,27.4,POLISH
5805,5,0.000,0.000,4.957,4.957,4.723,0.0120,-0.0060,0.0087,0.0058,27.6,POLISH
5820,5,0.000,0.000,4.270,4.270,4.725,0.0120,-0.0060,0.0078,0.0078,29.8,POLISH
5835,5,0.000,0.000,4.390,4.390,4.483,0.0120,-0.0060,0.0088,0.0075,30.9,POLISH
5850,5,0.000,0.000,3.546,3.546,3.668,0.0120,-0.0060,0.0103,0.0099,31.1,POLISH
5865,5,0.000,0.000,3.182,3.182,3.361,0.0120,-0.0060,0.0110,0.0109,31.3,POLISH
5880,5,0.000,0.000,3.455,3.455,3.520,0.0120,-0.0060,0.0105,0.0101,31.5,POLISH
5895,5,0.000,0.000,3.632,3.632,3.591,0.0120,-0.0060,0.0100,0.0096,31.7,POLISH
5910,5,0.000,0.000,3.469,3.469,3.504,0.0120,-0.0060,0.0101,0.0101,31.9,POLISH
5925,5,0.000,0.000,3.775,3.775,3.765,0.0120,-0.0060,0.0092,0.0092,32.1,POLISH
5940,5,0.000,0.000,3.432,3.432,3.436,0.0120,-0.0060,0.0102,0.0102,32.3,POLISH
5955,5,0.000,0.000,3.370,3.370,3.366,0.0120,-0.0060,0.0106,0.0104,32.5,POLISH
5970,5,0.000,0.000,3.473,3.473,3.492,0.0120,-0.0060,0.0101,0.0101,32.7,POLISH
5985,5,0.000,0.000,3.562,3.562,3.546,0.0120,-0.0060,0.0100,0.0098,32.9,POLISH
6000,5,0.000,0.000,3.519,3.519,3.532,0.0120,-0.0060,0.0102,0.0099,33.1,POLISH
6015,5,0.000,0.000,3.704,3.704,3.583,0.0120,-0.0060,0.0100,0.0094,33.3,POLISH
6030,5,0.000,0.000,3.636,3.636,3.633,0.0120,-0.0060,0.0099,0.0096,33.5,POLISH
6045,5,0.000,0.000,3.966,3.966,3.882,0.0120,-0.0060,0.0090,0.0087,33.7,POLISH
6060,5,0.000,0.000,4.077,4.077,4.061,0.0120,-0.0060,0.0090,0.0084,33.9,POLISH
6075,5,0.000,0.000,4.150,4.150,4.138,0.0120,-0.0060,0.0094,0.0081,34.1,POLISH
